Timestamp,Voltage1,Voltage2,Current,Capacity
162660,8.18,8.18,9.29,0.42
163191,8.18,8.20,9.29,0.42
163722,8.18,8.20,9.32,0.42
164253,8.18,8.20,9.29,0.42
164784,8.18,8.20,9.29,0.43
165315,8.18,8.20,9.29,0.43
165846,8.18,8.20,9.29,0.43
166377,8.18,8.20,9.29,0.43
166908,8.18,8.20,9.29,0.43
167439,8.18,8.20,9.29,0.43
167970,8.18,8.20,9.29,0.43
168504,8.18,8.20,9.29,0.44
169035,8.18,8.20,9.29,0.44
169566,8.18,8.20,9.29,0.44
170097,8.20,8.20,9.32,0.44
170628,8.18,8.20,9.29,0.44
171159,8.18,8.20,9.29,0.44
171691,8.18,8.18,9.29,0.44
172221,8.18,8.20,9.29,0.44
172752,8.18,8.20,9.29,0.45
173284,8.18,8.20,9.29,0.45
173814,8.20,8.18,9.29,0.45
174346,8.18,8.18,9.29,0.45
174876,8.18,8.20,9.29,0.45
175408,8.20,8.20,9.29,0.45
175939,8.18,8.20,9.29,0.45
176473,8.18,8.18,9.29,0.46
177004,8.20,8.20,9.29,0.46
177534,8.18,8.20,9.29,0.46
178066,8.20,8.20,9.32,0.46
178594,8.18,8.18,9.29,0.46
179126,8.18,8.18,9.29,0.46
179656,8.18,8.20,9.29,0.46
180188,8.18,8.20,9.32,0.47
180719,8.18,8.20,9.29,0.47
181250,8.18,8.20,9.29,0.47
181781,8.20,8.20,9.29,0.47
182312,8.20,8.20,9.29,0.47
182843,8.18,8.20,9.32,0.47
183374,8.20,8.20,9.32,0.47
183905,8.18,8.20,9.29,0.47
184436,8.18,8.20,9.29,0.48
184968,8.18,8.20,9.29,0.48
185498,8.18,8.20,9.29,0.48
186030,8.18,8.20,9.32,0.48
186561,8.18,8.20,9.29,0.48
187091,8.18,8.18,9.29,0.48
187623,8.18,8.20,9.29,0.48
188156,8.18,8.20,9.29,0.49
188688,8.18,8.20,9.29,0.49
189218,8.18,8.18,9.29,0.49
189750,8.18,8.20,9.29,0.49
190280,8.18,8.20,9.32,0.49
190812,8.18,8.20,9.29,0.49
191343,8.18,8.20,9.32,0.50
191874,8.18,8.20,9.29,0.50
192405,8.18,8.20,9.29,0.50
192936,8.18,8.18,9.29,0.50
193467,8.18,8.20,9.29,0.50
193998,8.18,8.20,9.29,0.50
194529,8.18,8.20,9.29,0.50
195060,8.18,8.20,9.29,0.50
195592,8.18,8.20,9.29,0.50
196122,8.18,8.20,9.29,0.51
196654,8.18,8.20,9.29,0.51
197187,8.18,8.20,9.29,0.51
197721,8.18,8.20,9.29,0.51
198252,8.18,8.20,9.29,0.51
198782,8.20,8.20,9.32,0.51
199544,8.20,8.18,9.29,0.52
200075,8.18,8.20,9.29,0.52
200606,8.18,8.20,9.29,0.52
201137,8.18,8.20,9.29,0.52
201668,8.20,8.20,9.29,0.52
202200,8.18,8.20,9.29,0.52
202730,8.18,8.20,9.32,0.52
203261,8.18,8.20,9.29,0.52
203793,8.18,8.20,9.29,0.53
204323,8.18,8.20,9.29,0.53
204855,8.18,8.18,9.29,0.53
205385,8.18,8.18,9.29,0.53
205917,8.18,8.20,9.29,0.53
206447,8.18,8.20,9.29,0.53
206979,8.18,8.20,9.29,0.53
207512,8.18,8.20,9.29,0.54
208044,8.18,8.20,9.29,0.54
208575,8.18,8.20,9.32,0.54
209105,8.20,8.20,9.32,0.54
209637,8.20,8.20,9.32,0.54
210167,8.18,8.20,9.29,0.54
210699,8.20,8.20,9.29,0.54
211229,8.20,8.20,9.29,0.55
211761,8.18,8.20,9.29,0.55
212292,8.18,8.18,9.29,0.55
212823,8.18,8.20,9.32,0.55
213354,8.18,8.20,9.32,0.55
213885,8.18,8.20,9.29,0.55
214416,8.18,8.20,9.29,0.55
214947,8.20,8.20,9.29,0.55
215478,8.18,8.18,9.29,0.56
216009,8.18,8.20,9.29,0.56
216541,8.18,8.20,9.29,0.56
217071,8.18,8.20,9.29,0.56
217605,8.18,8.20,9.29,0.56
218136,8.18,8.20,9.29,0.56
218665,8.18,8.20,9.29,0.56
219196,8.20,8.20,9.32,0.57
219727,8.18,8.20,9.29,0.57
220258,8.20,8.20,9.29,0.57
220789,8.18,8.20,9.29,0.57
221321,8.18,8.23,9.32,0.57
221851,8.18,8.20,9.32,0.57
222383,8.18,8.20,9.29,0.57
222914,8.18,8.20,9.29,0.58
223444,8.18,8.20,9.29,0.58
223976,8.18,8.18,9.29,0.58
224506,8.18,8.20,9.29,0.58
225038,8.18,8.20,9.29,0.58
225568,8.20,8.18,9.29,0.58
226100,8.20,8.20,9.32,0.59
226631,8.18,8.20,9.29,0.59
227165,8.18,8.20,9.29,0.59
227696,8.18,8.18,9.32,0.59
228227,8.18,8.20,9.29,0.59
228758,8.18,8.20,9.29,0.59
229289,8.18,8.20,9.29,0.59
229820,8.18,8.20,9.29,0.59
230351,8.18,8.20,9.29,0.59
230882,8.18,8.20,9.29,0.60
231413,8.18,8.20,9.29,0.60
231944,8.18,8.20,9.29,0.60
232475,8.18,8.20,9.29,0.60
233007,8.18,8.20,9.29,0.60
233537,8.18,8.20,9.29,0.60
234068,8.18,8.20,9.29,0.60
234600,8.18,8.20,9.29,0.61
235130,8.18,8.20,9.32,0.61
235662,8.18,8.20,9.29,0.61
236192,8.18,8.20,9.29,0.61
236727,8.20,8.20,9.29,0.61
237257,8.20,8.20,9.32,0.61
237789,8.18,8.20,9.29,0.61
238320,8.18,8.20,9.29,0.62
238851,8.18,8.20,9.29,0.62
239384,8.18,8.20,9.32,0.62
239916,8.18,8.20,9.29,0.62
240447,8.18,8.18,9.32,0.62
240977,8.18,8.20,9.29,0.62
241509,8.18,8.20,9.29,0.62
242039,8.18,8.20,9.32,0.63
242571,8.20,8.20,9.32,0.63
243102,8.18,8.20,9.32,0.63
243633,8.18,8.20,9.29,0.63
244164,8.18,8.20,9.29,0.63
244696,8.18,8.20,9.29,0.63
245226,8.18,8.20,9.29,0.63
245757,8.18,8.20,9.29,0.63
246289,8.18,8.20,9.29,0.64
246817,8.18,8.18,9.32,0.64
247348,8.18,8.20,9.29,0.64
247879,8.18,8.20,9.29,0.64
248411,8.18,8.20,9.29,0.64
248941,8.18,8.20,9.29,0.64
249473,8.18,8.20,9.32,0.65
250004,8.18,8.20,9.32,0.65
250534,8.18,8.18,9.32,0.65
251066,8.18,8.18,9.29,0.65
251596,8.20,8.20,9.29,0.65
252128,8.18,8.20,9.29,0.65
252659,8.18,8.18,9.29,0.65
253190,8.18,8.20,9.29,0.65
253721,8.18,8.20,9.29,0.66
254253,8.18,8.20,9.29,0.66
254783,8.18,8.20,9.32,0.66
255314,8.18,8.18,9.29,0.66
255846,8.18,8.18,9.29,0.66
256379,8.18,8.20,9.29,0.66
256910,8.18,8.20,9.29,0.66
257441,8.18,8.18,9.29,0.66
257973,8.18,8.20,9.32,0.67
258503,8.18,8.20,9.29,0.67
259035,8.20,8.20,9.29,0.67
259565,8.18,8.20,9.29,0.67
260099,8.18,8.20,9.32,0.67
260630,8.18,8.20,9.29,0.67
261161,8.18,8.20,9.29,0.67
261692,8.18,8.20,9.29,0.68
262223,8.18,8.20,9.29,0.68
262754,8.18,8.20,9.29,0.68
263285,8.18,8.20,9.32,0.68
263817,8.18,8.20,9.29,0.68
264347,8.18,8.20,9.29,0.68
264879,8.20,8.20,9.29,0.68
265410,8.18,8.20,9.29,0.69
265944,8.20,8.20,9.29,0.69
266475,8.18,8.20,9.29,0.69
267005,8.18,8.20,9.29,0.69
267537,8.18,8.20,9.29,0.69
268067,8.18,8.20,9.29,0.69
268599,8.18,8.20,9.29,0.69
269129,8.18,8.20,9.29,0.69
269661,8.18,8.20,9.29,0.70
270192,8.18,8.20,9.29,0.70
270723,8.18,8.20,9.29,0.70
271254,8.18,8.20,9.29,0.70
271785,8.18,8.20,9.29,0.70
272316,8.18,8.20,9.29,0.70
272847,8.18,8.18,9.29,0.70
273378,8.18,8.20,9.29,0.71
273909,8.18,8.20,9.29,0.71
274441,8.20,8.20,9.29,0.71
274971,8.18,8.20,9.29,0.71
275505,8.20,8.20,9.32,0.71
276036,8.18,8.20,9.32,0.71
276568,8.18,8.20,9.29,0.71
277098,8.18,8.20,9.29,0.72
277629,8.18,8.20,9.29,0.72
278161,8.18,8.20,9.29,0.72
278691,8.18,8.20,9.29,0.72
279223,8.20,8.20,9.29,0.72
279753,8.18,8.20,9.29,0.72
280285,8.18,8.20,9.32,0.73
280816,8.18,8.20,9.32,0.73
281350,8.20,8.20,9.29,0.73
281880,8.18,8.20,9.29,0.73
282412,8.18,8.20,9.29,0.73
282943,8.18,8.18,9.29,0.73
283473,8.20,8.20,9.32,0.73
284005,8.18,8.20,9.32,0.74
284535,8.18,8.20,9.29,0.73
285067,8.18,8.20,9.29,0.74
285600,8.18,8.20,9.29,0.74
286132,8.20,8.20,9.32,0.74
286662,8.18,8.20,9.29,0.74
287194,8.18,8.20,9.29,0.74
287725,8.18,8.20,9.29,0.74
288256,8.18,8.20,9.32,0.75
288787,8.20,8.20,9.29,0.75
289318,8.18,8.20,9.29,0.75
289849,8.20,8.20,9.29,0.75
290380,8.18,8.20,9.29,0.75
290911,8.18,8.20,9.29,0.75
291442,8.18,8.20,9.29,0.75
291974,8.20,8.20,9.32,0.76
292504,8.18,8.20,9.29,0.76
293036,8.18,8.20,9.29,0.76
293567,8.18,8.18,9.29,0.76
294097,8.18,8.20,9.32,0.76
294629,8.18,8.20,9.29,0.76
295162,8.18,8.20,9.29,0.76
295694,8.20,8.18,9.32,0.77
296224,8.18,8.18,9.29,0.76
296756,8.18,8.20,9.29,0.77
297286,8.18,8.20,9.29,0.77
297818,8.18,8.20,9.29,0.77
298349,8.18,8.20,9.32,0.77
298880,8.20,8.20,9.29,0.77
299411,8.18,8.20,9.29,0.77
299942,8.18,8.20,9.29,0.77
300473,8.18,8.18,9.29,0.78
301004,8.15,8.20,9.29,0.78
301535,8.18,8.20,9.29,0.78
302068,8.18,8.20,9.29,0.78
302600,8.18,8.20,9.29,0.78
303131,8.18,8.20,9.29,0.78
303662,8.20,8.20,9.29,0.78
304193,8.20,8.20,9.29,0.79
304727,8.18,8.20,9.29,0.79
305258,8.18,8.20,9.29,0.79
305788,8.18,8.20,9.29,0.79
306320,8.20,8.20,9.29,0.79
306850,8.18,8.20,9.29,0.79
307382,8.20,8.20,9.29,0.79
307913,8.18,8.20,9.32,0.80
308444,8.18,8.20,9.29,0.80
308975,8.18,8.20,9.29,0.80
309506,8.20,8.18,9.32,0.80
310037,8.20,8.18,9.29,0.80
310568,8.18,8.20,9.29,0.80
311099,8.18,8.20,9.29,0.80
311630,8.18,8.20,9.29,0.80
312161,8.18,8.20,9.32,0.81
312692,8.18,8.20,9.29,0.81
313223,8.18,8.20,9.32,0.81
313754,8.18,8.20,9.29,0.81
314286,8.18,8.20,9.29,0.81
314814,8.18,8.20,9.29,0.81
315345,8.18,8.20,9.29,0.81
315876,8.18,8.20,9.32,0.82
316407,8.18,8.20,9.29,0.82
316939,8.18,8.20,9.32,0.82
317469,8.20,8.23,9.29,0.82
318001,8.18,8.20,9.29,0.82
318531,8.18,8.18,9.29,0.82
319063,8.18,8.20,9.29,0.82
319594,8.18,8.20,9.29,0.83
320124,8.18,8.20,9.29,0.83
320656,8.18,8.20,9.29,0.83
321187,8.20,8.20,9.29,0.83
321718,8.18,8.18,9.29,0.83
322249,8.18,8.20,9.29,0.83
322783,8.18,8.20,9.29,0.83
323314,8.20,8.18,9.29,0.83
323846,8.18,8.20,9.29,0.84
324379,8.18,8.20,9.29,0.84
324911,8.18,8.20,9.29,0.84
325441,8.18,8.18,9.29,0.84
325972,8.18,8.20,9.32,0.84
326503,8.18,8.18,9.29,0.84
327034,8.18,8.20,9.29,0.84
327566,8.18,8.20,9.27,0.84
328096,8.18,8.20,9.29,0.85
328628,8.18,8.20,9.29,0.85
329159,8.18,8.18,9.32,0.85
329690,8.18,8.20,9.29,0.85
330221,8.18,8.20,9.29,0.85
330753,8.18,8.18,9.29,0.85
331283,8.18,8.20,9.29,0.86
331814,8.18,8.20,9.29,0.86
332345,8.18,8.20,9.29,0.86
332876,8.18,8.20,9.29,0.86
333407,8.18,8.20,9.29,0.86
333941,8.18,8.20,9.32,0.86
334472,8.18,8.20,9.29,0.86
335003,8.18,8.20,9.32,0.87
335535,8.20,8.20,9.32,0.87
336065,8.18,8.20,9.29,0.87
336596,8.18,8.20,9.29,0.87
337128,8.18,8.20,9.29,0.87
337658,8.18,8.20,9.29,0.87
338190,8.20,8.20,9.32,0.88
338720,8.18,8.20,9.29,0.87
339252,8.18,8.20,9.29,0.88
339783,8.18,8.20,9.29,0.88
340314,8.18,8.23,9.29,0.88
340845,8.18,8.20,9.29,0.88
341376,8.18,8.20,9.29,0.88
341907,8.18,8.20,9.29,0.88
342438,8.18,8.20,9.29,0.88
342969,8.18,8.20,9.29,0.89
343503,8.18,8.20,9.29,0.89
344037,8.20,8.20,9.29,0.89
344567,8.20,8.20,9.29,0.89
345099,8.18,8.20,9.32,0.89
345630,8.18,8.20,9.29,0.89
346161,8.18,8.18,9.29,0.89
346692,8.18,8.20,9.29,0.90
347224,8.20,8.20,9.29,0.90
347754,8.18,8.20,9.32,0.90
348285,8.20,8.20,9.29,0.90
348816,8.18,8.20,9.29,0.90
349347,8.18,8.20,9.32,0.90
349879,8.18,8.20,9.29,0.90
350409,8.18,8.20,9.32,0.91
350941,8.18,8.20,9.29,0.91
351472,8.18,8.20,9.29,0.91
352003,8.18,8.20,9.29,0.91
352534,8.18,8.20,9.29,0.91
353065,8.18,8.20,9.29,0.91
353599,8.20,8.20,9.29,0.91
354130,8.20,8.20,9.29,0.91
354661,8.18,8.20,9.32,0.92
355192,8.18,8.20,9.29,0.92
355723,8.18,8.20,9.29,0.92
356254,8.18,8.20,9.29,0.92
356785,8.18,8.18,9.29,0.92
357316,8.18,8.20,9.29,0.92
357848,8.18,8.20,9.29,0.92
358378,8.18,8.20,9.29,0.93
358909,8.18,8.20,9.29,0.93
359441,8.18,8.20,9.29,0.93
359971,8.18,8.20,9.29,0.93
360503,8.20,8.20,9.32,0.93
361033,8.18,8.20,9.32,0.93
361565,8.18,8.20,9.29,0.93
362096,8.18,8.20,9.29,0.93
362627,8.18,8.20,9.29,0.94
363160,8.20,8.18,9.32,0.94
363692,8.18,8.20,9.29,0.94
364223,8.18,8.20,9.29,0.94
364756,8.18,8.18,9.29,0.94
365287,8.18,8.20,9.29,0.94
365818,8.20,8.20,9.29,0.94
366350,8.18,8.20,9.29,0.95
366880,8.18,8.20,9.29,0.95
367412,8.20,8.20,9.32,0.95
367942,8.18,8.20,9.29,0.95
368474,8.18,8.20,9.29,0.95
369005,8.20,8.20,9.29,0.95
369536,8.20,8.18,9.29,0.95
370067,8.20,8.20,9.29,0.96
370598,8.18,8.20,9.29,0.96
371129,8.18,8.20,9.29,0.96
371660,8.20,8.20,9.32,0.96
372191,8.18,8.20,9.29,0.96
372725,8.18,8.20,9.29,0.96
373256,8.18,8.20,9.29,0.96
373787,8.20,8.18,9.29,0.96
374318,8.18,8.20,9.29,0.97
374849,8.18,8.20,9.29,0.97
375380,8.18,8.20,9.29,0.97
375911,8.18,8.20,9.32,0.97
376442,8.18,8.20,9.29,0.97
376974,8.15,8.20,9.29,0.97
377504,8.20,8.20,9.29,0.97
378036,8.18,8.20,9.29,0.98
378566,8.20,8.20,9.32,0.98
379098,8.18,8.20,9.29,0.98
379629,8.20,8.20,9.29,0.98
380160,8.20,8.20,9.29,0.98
380691,8.18,8.20,9.29,0.98
381222,8.18,8.20,9.29,0.98
381753,8.18,8.18,9.29,0.99
382284,8.18,8.20,9.29,0.99
382813,8.18,8.20,9.29,0.99
383344,8.20,8.20,9.29,0.99
383875,8.18,8.20,9.32,0.99
384406,8.18,8.18,9.32,1.00
384937,8.18,8.20,9.29,0.99
385468,8.18,8.20,9.29,1.00
386002,8.18,8.20,9.29,1.00
386533,8.18,8.20,9.29,1.00
387064,8.18,8.20,9.29,1.00
387596,8.18,8.20,9.32,1.00
388126,8.20,8.20,9.32,1.01
388658,8.18,8.20,9.29,1.00
389188,8.18,8.20,9.29,1.00
389720,8.18,8.20,9.29,1.01
390251,8.18,8.18,9.32,1.01
390781,8.18,8.18,9.29,1.01
391313,8.18,8.20,9.29,1.01
391844,8.18,8.20,9.32,1.01
392378,8.20,8.20,9.32,1.02
392908,8.18,8.20,9.29,1.01
393440,8.18,8.20,9.29,1.02
393970,8.18,8.20,9.32,1.02
394502,8.18,8.20,9.29,1.02
395033,8.18,8.20,9.29,1.02
395564,8.20,8.20,9.32,1.02
396095,8.18,8.20,9.32,1.03
396626,8.18,8.20,9.32,1.03
397157,8.18,8.20,9.32,1.03
397688,8.18,8.20,9.29,1.03
398219,8.20,8.20,9.29,1.03
398750,8.18,8.20,9.29,1.03
399281,8.18,8.20,9.29,1.03
399812,8.18,8.20,9.29,1.03
400344,8.18,8.20,9.29,1.03
400874,8.18,8.20,9.29,1.03
401405,8.18,8.20,9.29,1.04
401939,8.18,8.20,9.32,1.04
402470,8.18,8.20,9.32,1.04
403001,8.18,8.20,9.32,1.04
403532,8.18,8.20,9.32,1.04
404064,8.18,8.20,9.29,1.04
404594,8.18,8.20,9.29,1.04
405126,8.20,8.20,9.32,1.05
405656,8.18,8.20,9.29,1.05
406188,8.18,8.20,9.29,1.05
406721,8.18,8.20,9.32,1.05
407252,8.18,8.20,9.29,1.05
407784,8.18,8.20,9.32,1.06
408314,8.18,8.18,9.29,1.05
408846,8.18,8.20,9.29,1.06
409376,8.18,8.18,9.29,1.06
409908,8.18,8.20,9.29,1.06
410438,8.18,8.20,9.29,1.06
410970,8.18,8.20,9.29,1.06
411503,8.18,8.20,9.29,1.06
412035,8.18,8.20,9.32,1.07
412566,8.18,8.20,9.29,1.07
413096,8.20,8.20,9.29,1.07
413628,8.18,8.20,9.29,1.07
414159,8.20,8.20,9.32,1.07
414690,8.18,8.20,9.29,1.07
415221,8.20,8.20,9.29,1.07
415752,8.18,8.20,9.29,1.07
416283,8.18,8.18,9.29,1.07
416815,8.18,8.20,9.29,1.08
417345,8.18,8.18,9.29,1.08
417876,8.20,8.20,9.29,1.08
418408,8.18,8.20,9.29,1.08
418938,8.18,8.20,9.32,1.08
419470,8.18,8.20,9.29,1.08
420000,8.18,8.20,9.29,1.08
420532,8.18,8.20,9.29,1.09
421062,8.18,8.20,9.29,1.09
421597,8.18,8.20,9.29,1.09
422127,8.20,8.20,9.32,1.09
422659,8.18,8.20,9.29,1.09
423190,8.20,8.20,9.32,1.10
423720,8.18,8.20,9.29,1.09
424252,8.18,8.20,9.29,1.10
424783,8.18,8.18,9.29,1.10
425314,8.18,8.20,9.29,1.10
425845,8.18,8.20,9.29,1.10
426376,8.18,8.20,9.29,1.10
426907,8.18,8.20,9.29,1.10
427441,8.18,8.20,9.29,1.10
427972,8.18,8.20,9.29,1.10
428503,8.18,8.18,9.29,1.11
429034,8.18,8.20,9.29,1.11
429565,8.18,8.20,9.29,1.11
430096,8.18,8.20,9.29,1.11
430627,8.18,8.20,9.29,1.11
431161,8.18,8.20,9.29,1.11
431692,8.18,8.20,9.27,1.11
432223,8.18,8.20,9.32,1.12
432754,8.18,8.20,9.29,1.12
433285,8.18,8.20,9.29,1.12
433816,8.18,8.20,9.29,1.12
434348,8.18,8.18,9.29,1.12
434878,8.18,8.20,9.29,1.12
435409,8.20,8.20,9.29,1.12
435941,8.18,8.20,9.29,1.13
436471,8.20,8.20,9.29,1.13
437003,8.18,8.20,9.29,1.13
437533,8.18,8.20,9.29,1.13
438065,8.18,8.20,9.29,1.13
438595,8.20,8.20,9.32,1.14
439127,8.18,8.18,9.32,1.14
439658,8.20,8.20,9.29,1.14
440188,8.18,8.20,9.29,1.14
440723,8.18,8.20,9.29,1.14
441253,8.18,8.20,9.29,1.14
441785,8.20,8.20,9.32,1.14
442315,8.18,8.18,9.32,1.15
442847,8.18,8.20,9.29,1.14
443378,8.20,8.20,9.29,1.14
443909,8.18,8.20,9.29,1.15
444440,8.18,8.20,9.29,1.15
444972,8.18,8.20,9.29,1.15
445502,8.18,8.20,9.29,1.15
446033,8.18,8.20,9.29,1.15
446565,8.18,8.20,9.29,1.15
447095,8.20,8.20,9.29,1.15
447627,8.18,8.20,9.29,1.16
448157,8.18,8.20,9.29,1.16
448692,8.18,8.18,9.32,1.16
449222,8.18,8.18,9.29,1.16
449754,8.18,8.18,9.29,1.16
450285,8.18,8.20,9.29,1.16
450813,8.18,8.18,9.29,1.16
451345,8.18,8.20,9.29,1.17
451875,8.18,8.20,9.29,1.17
452407,8.18,8.18,9.29,1.17
452937,8.18,8.20,9.29,1.17
453469,8.18,8.20,9.29,1.17
454000,8.18,8.20,9.29,1.17
454531,8.18,8.20,9.29,1.17
455062,8.18,8.20,9.32,1.18
455592,8.18,8.20,9.29,1.18
456124,8.18,8.20,9.29,1.18
456655,8.18,8.20,9.32,1.18
457186,8.18,8.20,9.29,1.18
457717,8.18,8.20,9.32,1.19
458249,8.18,8.20,9.32,1.19
458779,8.18,8.20,9.29,1.18
459311,8.18,8.20,9.29,1.19
459841,8.18,8.20,9.29,1.19
460375,8.18,8.18,9.29,1.19
460906,8.18,8.20,9.29,1.19
461437,8.18,8.20,9.29,1.19
461968,8.18,8.20,9.29,1.19
462499,8.18,8.20,9.32,1.20
463031,8.18,8.20,9.29,1.20
463561,8.20,8.20,9.29,1.20
464093,8.20,8.20,9.29,1.20
464623,8.18,8.20,9.29,1.20
465155,8.18,8.20,9.29,1.20
465686,8.18,8.20,9.32,1.21
466216,8.18,8.20,9.29,1.20
466748,8.18,8.20,9.29,1.20
467279,8.18,8.20,9.29,1.21
467810,8.18,8.20,9.29,1.21
468341,8.18,8.23,9.29,1.21
468873,8.20,8.20,9.32,1.21
469406,8.18,8.20,9.32,1.22
469940,8.18,8.20,9.29,1.21
470470,8.18,8.20,9.29,1.21
471002,8.18,8.20,9.29,1.22
471533,8.18,8.20,9.29,1.22
472064,8.18,8.23,9.32,1.22
472595,8.18,8.20,9.29,1.22
473126,8.20,8.20,9.32,1.23
473657,8.18,8.20,9.29,1.22
474188,8.20,8.20,9.29,1.22
474719,8.18,8.20,9.29,1.23
475250,8.18,8.20,9.29,1.23
475781,8.18,8.20,9.32,1.23
476312,8.18,8.20,9.32,1.23
476844,8.20,8.23,9.29,1.23
477374,8.18,8.20,9.29,1.23
477905,8.18,8.20,9.32,1.24
478437,8.20,8.20,9.29,1.24
478967,8.18,8.20,9.29,1.24
479501,8.18,8.20,9.29,1.24
480032,8.18,8.20,9.29,1.24
480564,8.18,8.20,9.32,1.24
481094,8.18,8.20,9.32,1.25
481626,8.18,8.20,9.29,1.24
482156,8.18,8.20,9.29,1.24
482688,8.18,8.20,9.32,1.25
483219,8.18,8.20,9.29,1.25
483749,8.18,8.20,9.27,1.25
484281,8.18,8.20,9.29,1.25
484812,8.18,8.18,9.29,1.25
485343,8.18,8.20,9.29,1.25
485874,8.20,8.18,9.29,1.25
486405,8.18,8.20,9.29,1.26
486936,8.18,8.20,9.29,1.26
487468,8.18,8.20,9.29,1.26
487998,8.18,8.18,9.29,1.26
488529,8.18,8.20,9.29,1.26
489061,8.18,8.20,9.29,1.26
489594,8.20,8.20,9.32,1.27
490125,8.18,8.20,9.29,1.27
490654,8.18,8.18,9.29,1.27
491185,8.18,8.20,9.29,1.27
491716,8.18,8.20,9.29,1.27
492248,8.18,8.18,9.29,1.27
492778,8.20,8.20,9.29,1.27
493309,8.18,8.20,9.29,1.27
493841,8.18,8.20,9.29,1.27
494371,8.18,8.20,9.29,1.28
494903,8.20,8.18,9.29,1.28
495433,8.18,8.20,9.29,1.28
495965,8.18,8.20,9.29,1.28
496496,8.18,8.20,9.29,1.28
497027,8.18,8.20,9.29,1.28
497558,8.20,8.20,9.29,1.28
498088,8.18,8.20,9.29,1.29
498620,8.18,8.20,9.29,1.29
499153,8.18,8.18,9.32,1.29
499685,8.18,8.20,9.29,1.29
500216,8.18,8.20,9.29,1.29
500747,8.18,8.20,9.32,1.30
501278,8.18,8.20,9.29,1.29
501809,8.18,8.20,9.29,1.30
502340,8.18,8.20,9.32,1.30
502871,8.18,8.20,9.29,1.30
503402,8.18,8.20,9.29,1.30
503933,8.20,8.20,9.29,1.30
504464,8.18,8.23,9.29,1.30
504995,8.18,8.20,9.29,1.30
505527,8.18,8.20,9.29,1.31
506057,8.18,8.18,9.29,1.31
506589,8.18,8.20,9.29,1.31
507120,8.18,8.20,9.29,1.31
507651,8.18,8.20,9.29,1.31
508182,8.18,8.20,9.29,1.31
508716,8.18,8.18,9.29,1.31
509247,8.18,8.20,9.29,1.31
509777,8.18,8.20,9.29,1.32
510309,8.18,8.18,9.29,1.32
510840,8.18,8.20,9.29,1.32
511374,8.18,8.20,9.29,1.32
511904,8.18,8.20,9.32,1.33
512436,8.18,8.18,9.32,1.33
512966,8.18,8.20,9.29,1.32
513498,8.18,8.20,9.29,1.33
514029,8.18,8.20,9.29,1.33
514560,8.18,8.20,9.29,1.33
515091,8.18,8.20,9.29,1.33
515622,8.18,8.20,9.32,1.34
516153,8.18,8.20,9.29,1.33
516684,8.18,8.20,9.29,1.33
517215,8.18,8.18,9.29,1.34
517746,8.18,8.20,9.29,1.34
518278,8.18,8.20,9.29,1.34
518806,8.18,8.20,9.29,1.34
519337,8.18,8.20,9.29,1.34
519868,8.18,8.20,9.32,1.35
520399,8.20,8.20,9.29,1.34
520930,8.15,8.18,9.32,1.35
521461,8.18,8.20,9.29,1.35
521993,8.18,8.20,9.29,1.35
522523,8.18,8.18,9.29,1.35
523055,8.18,8.20,9.29,1.35
523586,8.18,8.20,9.32,1.36
524116,8.18,8.20,9.29,1.35
524648,8.18,8.20,9.32,1.36
525179,8.18,8.20,9.29,1.36
525710,8.18,8.20,9.29,1.36
526241,8.18,8.20,9.29,1.36
526772,8.20,8.20,9.29,1.36
527303,8.18,8.20,9.29,1.36
527834,8.18,8.20,9.29,1.36
528368,8.18,8.18,9.32,1.37
528899,8.20,8.20,9.32,1.37
529430,8.20,8.18,9.29,1.37
529961,8.18,8.20,9.29,1.37
530492,8.18,8.18,9.29,1.37
531023,8.18,8.20,9.29,1.37
531555,8.18,8.18,9.29,1.37
532088,8.18,8.20,9.29,1.37
532619,8.18,8.20,9.29,1.38
533150,8.18,8.20,9.29,1.38
533682,8.18,8.20,9.32,1.38
534212,8.18,8.18,9.29,1.38
534744,8.18,8.20,9.29,1.38
535275,8.18,8.20,9.29,1.38
535805,8.20,8.20,9.29,1.38
536337,8.18,8.20,9.29,1.38
536867,8.18,8.20,9.29,1.39
537399,8.18,8.20,9.29,1.39
537932,8.18,8.18,9.32,1.39
538464,8.18,8.20,9.29,1.39
538995,8.20,8.20,9.32,1.40
539526,8.18,8.20,9.32,1.40
540057,8.20,8.20,9.29,1.39
540589,8.18,8.20,9.29,1.40
541119,8.18,8.20,9.29,1.40
541650,8.18,8.20,9.29,1.40
542181,8.18,8.18,9.29,1.40
542712,8.20,8.18,9.29,1.40
543243,8.18,8.20,9.29,1.40
543774,8.18,8.18,9.29,1.40
544306,8.18,8.20,9.29,1.41
544836,8.18,8.20,9.32,1.41
545368,8.18,8.20,9.29,1.41
545899,8.18,8.18,9.29,1.41
546429,8.18,8.20,9.29,1.41
546961,8.18,8.20,9.29,1.41
547494,8.18,8.18,9.32,1.42
548026,8.18,8.20,9.29,1.41
548557,8.18,8.20,9.29,1.42
549088,8.18,8.20,9.32,1.42
549619,8.18,8.20,9.29,1.42
550150,8.18,8.18,9.29,1.42
550681,8.18,8.20,9.29,1.42
551213,8.18,8.20,9.29,1.42
551743,8.18,8.18,9.32,1.43
552274,8.20,8.18,9.29,1.43
552805,8.18,8.20,9.29,1.43
