current,voltage,capacity
698.6,4.1995,152.8
698.6,4.1995,152.9
698.6,4.1995,152.9
697.9,4.1995,152.9
697.9,4.1995,152.9
697.9,4.1995,152.9
697.9,4.1995,153
697.9,4.1995,153
697.5,4.1995,153
697.5,4.1995,153
697.5,4.1995,153
697.5,4.1995,153.1
697.5,4.1995,153.1
697.5,4.1995,153.1
697.1,4.1995,153.1
697.1,4.1995,153.1
697.1,4.1995,153.2
697.1,4.1995,153.2
697.1,4.1995,153.2
696.8,4.1995,153.2
696.8,4.1995,153.2
696.8,4.1995,153.3
696.8,4.1995,153.3
696.8,4.1995,153.3
696.8,4.1995,153.3
696.8,4.1995,153.3
696.4,4.1995,153.4
696.4,4.1995,153.4
696.4,4.1995,153.4
696.4,4.1995,153.4
696.4,4.1995,153.4
696.4,4.1995,153.4
696.4,4.1995,153.5
696.4,4.1995,153.5
696,4.1995,153.5
696,4.1995,153.5
696,4.1995,153.5
696,4.1995,153.6
696,4.1995,153.6
695.6,4.1995,153.6
695.6,4.1995,153.6
695.6,4.1995,153.6
695.6,4.1995,153.7
695.6,4.1995,153.7
695.6,4.1995,153.7
695.3,4.1995,153.7
695.3,4.1995,153.7
695.3,4.1995,153.8
695.3,4.1995,153.8
694.9,4.1995,153.8
694.9,4.1995,153.8
694.9,4.1995,153.8
694.9,4.1995,153.9
694.9,4.1995,153.9
694.9,4.1995,153.9
694.9,4.1995,153.9
694.5,4.1995,153.9
694.5,4.1995,154
694.5,4.1995,154
694.5,4.1995,154
694.1,4.1995,154
694.1,4.1995,154
694.1,4.1995,154
694.1,4.1995,154.1
694.1,4.1995,154.1
694.1,4.1995,154.1
693.4,4.1995,154.1
693.4,4.1995,154.1
693.4,4.1995,154.2
693.4,4.1995,154.2
693.4,4.1995,154.2
693.4,4.1995,154.2
693.4,4.1995,154.2
693,4.1995,154.3
693,4.1995,154.3
693,4.1995,154.3
693,4.1995,154.3
693,4.1995,154.3
693,4.1995,154.4
692.7,4.1995,154.4
692.7,4.1995,154.4
692.7,4.1995,154.4
692.7,4.1995,154.4
692.7,4.1995,154.5
692.7,4.1995,154.5
692.7,4.1995,154.5
692.3,4.1995,154.5
692.3,4.1995,154.5
692.3,4.1995,154.5
692.3,4.1995,154.6
692.3,4.1995,154.6
692.3,4.1995,154.6
692.3,4.1995,154.6
692.3,4.1995,154.6
691.9,4.1995,154.7
691.9,4.1995,154.7
691.9,4.1995,154.7
691.9,4.1995,154.7
691.9,4.1995,154.7
691.5,4.1995,154.8
691.5,4.1995,154.8
691.5,4.1995,154.8
691.5,4.1995,154.8
691.5,4.1995,154.8
691.5,4.1995,154.9
691.5,4.1995,154.9
691.2,4.1995,154.9
691.2,4.1995,154.9
691.2,4.1995,154.9
691.2,4.1995,155
691.2,4.1995,155
691.2,4.1995,155
691.2,4.1995,155
690.8,4.1995,155
690.8,4.1995,155
690.8,4.1995,155.1
690.8,4.1995,155.1
690.8,4.1995,155.1
690.4,4.1995,155.1
690.4,4.1995,155.1
690.4,4.1995,155.2
690.4,4.1995,155.2
690.4,4.1995,155.2
690.4,4.1995,155.2
690.1,4.1995,155.2
690.1,4.1995,155.3
690.1,4.1995,155.3
690.1,4.1995,155.3
690.1,4.1995,155.3
690.1,4.1995,155.3
690.1,4.1995,155.4
690.1,4.1995,155.4
690.1,4.1995,155.4
689.3,4.1995,155.4
689.3,4.1995,155.4
689.3,4.1995,155.4
689.3,4.1995,155.5
689.3,4.1995,155.5
689.3,4.1995,155.5
689.3,4.1995,155.5
688.9,4.1995,155.5
688.9,4.1995,155.6
688.9,4.1995,155.6
688.9,4.1995,155.6
688.9,4.1995,155.6
688.9,4.1995,155.6
688.6,4.1995,155.7
688.6,4.1995,155.7
688.6,4.1995,155.7
688.6,4.1995,155.7
688.6,4.1995,155.7
688.2,4.1995,155.8
688.2,4.1995,155.8
688.2,4.1995,155.8
688.2,4.1995,155.8
688.2,4.1995,155.8
688.2,4.1995,155.9
688.2,4.1995,155.9
687.8,4.1995,155.9
687.8,4.1995,155.9
687.8,4.1995,155.9
687.8,4.1995,155.9
687.8,4.1995,156
687.5,4.1995,156
687.5,4.1995,156
687.5,4.1995,156
687.5,4.1995,156
687.5,4.1995,156.1
687.1,4.1995,156.1
687.1,4.1995,156.1
687.1,4.1995,156.1
687.1,4.1995,156.1
687.1,4.1995,156.2
686.7,4.1995,156.2
686.7,4.1995,156.2
686.7,4.1995,156.2
686.7,4.1995,156.2
686.7,4.1995,156.3
686.7,4.1995,156.3
686.3,4.1995,156.3
686.3,4.1995,156.3
686.3,4.1995,156.3
686.3,4.1995,156.3
686.3,4.1995,156.4
686.3,4.1995,156.4
686,4.1995,156.4
686,4.1995,156.4
686,4.1995,156.4
686,4.1995,156.5
686,4.1995,156.5
686,4.1995,156.5
685.2,4.1995,156.5
685.2,4.1995,156.5
685.2,4.1995,156.6
685.2,4.1995,156.6
685.2,4.1995,156.6
685.2,4.1995,156.6
685.2,4.1995,156.6
684.8,4.1995,156.7
684.8,4.1995,156.7
684.8,4.1995,156.7
684.8,4.1995,156.7
684.5,4.1995,156.7
684.5,4.1995,156.7
684.5,4.1995,156.8
684.5,4.1995,156.8
684.5,4.1995,156.8
684.5,4.1995,156.8
684.5,4.1995,156.8
684.5,4.1995,156.9
684.1,4.1995,156.9
684.1,4.1995,156.9
684.1,4.1995,156.9
684.1,4.1995,156.9
684.1,4.1995,157
683.7,4.1995,157
683.7,4.1995,157
683.7,4.1995,157
683.7,4.1995,157
683.7,4.1995,157
683.7,4.1995,157.1
683.4,4.1995,157.1
683.4,4.1995,157.1
683.4,4.1995,157.1
683.4,4.1995,157.1
683.4,4.1995,157.2
683.4,4.1995,157.2
683.4,4.1995,157.2
683.4,4.1995,157.2
683.4,4.1995,157.2
683,4.1995,157.3
683,4.1995,157.3
683,4.1995,157.3
683,4.1995,157.3
683,4.1995,157.3
683,4.1995,157.4
683,4.1995,157.4
682.6,4.1995,157.4
682.6,4.1995,157.4
682.6,4.1995,157.4
682.6,4.1995,157.4
682.6,4.1995,157.5
682.2,4.1995,157.5
682.2,4.1995,157.5
682.2,4.1995,157.5
682.2,4.1995,157.5
682.2,4.1995,157.6
682.2,4.1995,157.6
681.9,4.1995,157.6
681.9,4.1995,157.6
681.9,4.1995,157.6
681.9,4.1995,157.7
681.9,4.1995,157.7
681.9,4.1995,157.7
681.5,4.1995,157.7
681.5,4.1995,157.7
681.5,4.1995,157.8
681.5,4.1995,157.8
680.8,4.1995,157.8
680.8,4.1995,157.8
680.8,4.1995,157.8
680.8,4.1995,157.8
680.8,4.1995,157.9
680.8,4.1995,157.9
680.4,4.1995,157.9
680.4,4.1995,157.9
680.4,4.1995,157.9
680.4,4.1995,158
680.4,4.1995,158
680.4,4.1995,158
680.4,4.1995,158
680.4,4.1995,158
680,4.1995,158.1
680,4.1995,158.1
680,4.1995,158.1
680,4.1995,158.1
680,4.1995,158.1
679.6,4.1995,158.1
679.6,4.1995,158.2
679.6,4.1995,158.2
679.6,4.1995,158.2
679.6,4.1995,158.2
679.6,4.1995,158.2
679.6,4.1995,158.3
679.6,4.1995,158.3
679.3,4.1995,158.3
679.3,4.1995,158.3
679.3,4.1995,158.3
679.3,4.1995,158.4
679.3,4.1995,158.4
679.3,4.1995,158.4
678.9,4.1995,158.4
678.9,4.1995,158.4
678.9,4.1995,158.4
678.9,4.1995,158.5
678.9,4.1995,158.5
678.5,4.1995,158.5
678.5,4.1995,158.5
678.5,4.1995,158.5
678.5,4.1995,158.6
678.5,4.1995,158.6
678.5,4.1995,158.6
678.5,4.1995,158.6
678.1,4.1995,158.6
678.1,4.1995,158.7
678.1,4.1995,158.7
678.1,4.1995,158.7
678.1,4.1995,158.7
678.1,4.1995,158.7
677.8,4.1995,158.8
677.8,4.1995,158.8
677.8,4.1995,158.8
677.8,4.1995,158.8
677.8,4.1995,158.8
677.8,4.1995,158.8
677.4,4.1995,158.9
677.4,4.1995,158.9
677.4,4.1995,158.9
677.4,4.1995,158.9
677.4,4.1995,158.9
677.4,4.1995,159
677.4,4.1995,159
677.4,4.1995,159
676.7,4.1995,159
676.7,4.1995,159
676.7,4.1995,159.1
676.7,4.1995,159.1
676.7,4.1995,159.1
676.7,4.1995,159.1
676.3,4.1995,159.1
676.3,4.1995,159.1
676.3,4.1995,159.2
676.3,4.1995,159.2
676.3,4.1995,159.2
676.3,4.1995,159.2
676.3,4.1995,159.2
675.9,4.1995,159.3
676.3,4.1995,159.3
675.9,4.1995,159.3
675.9,4.1995,159.3
675.9,4.1995,159.3
675.9,4.1995,159.4
675.9,4.1995,159.4
675.9,4.1995,159.4
675.9,4.1995,159.4
675.5,4.1995,159.4
675.5,4.1995,159.4
675.5,4.1995,159.5
675.5,4.1995,159.5
675.5,4.1995,159.5
675.2,4.1995,159.5
675.2,4.1995,159.5
675.2,4.1995,159.6
675.2,4.1995,159.6
675.2,4.1995,159.6
675.2,4.1995,159.6
675.2,4.1995,159.6
675.2,4.1995,159.7
674.8,4.1995,159.7
674.8,4.1995,159.7
674.8,4.1995,159.7
674.8,4.1995,159.7
674.8,4.1995,159.7
674.8,4.1995,159.8
674.4,4.1995,159.8
674.4,4.1995,159.8
674.4,4.1995,159.8
674.4,4.1995,159.8
674.4,4.1995,159.9
674.4,4.1995,159.9
674.1,4.1995,159.9
674.1,4.1995,159.9
674.1,4.1995,159.9
674.1,4.1995,160
674.1,4.1995,160
674.1,4.1995,160
673.7,4.1995,160
673.7,4.1995,160
673.7,4.1995,160
673.7,4.1995,160.1
673.7,4.1995,160.1
673.7,4.1995,160.1
673.7,4.1995,160.1
673.3,4.1995,160.1
673.3,4.1995,160.2
673.3,4.1995,160.2
673.3,4.1995,160.2
673.3,4.1995,160.2
672.9,4.1995,160.2
672.9,4.1995,160.3
672.9,4.1995,160.3
672.9,4.1995,160.3
672.9,4.1995,160.3
672.9,4.1995,160.3
672.2,4.1995,160.3
672.2,4.1995,160.4
672.2,4.1995,160.4
672.2,4.1995,160.4
672.2,4.1995,160.4
672.2,4.1995,160.4
671.8,4.1995,160.5
671.8,4.1995,160.5
671.8,4.1995,160.5
671.8,4.1995,160.5
671.8,4.1995,160.5
671.8,4.1995,160.5
671.8,4.1995,160.6
671.8,4.1995,160.6
671.5,4.1995,160.6
671.5,4.1995,160.6
671.5,4.1995,160.6
671.5,4.1995,160.7
671.5,4.1995,160.7
671.5,4.1995,160.7
671.5,4.1995,160.7
671.1,4.1995,160.7
671.1,4.1995,160.8
671.1,4.1995,160.8
671.1,4.1995,160.8
671.1,4.1995,160.8
670.7,4.1995,160.8
670.7,4.1995,160.8
670.7,4.1995,160.9
670.7,4.1995,160.9
670.7,4.1995,160.9
670.7,4.1995,160.9
670.3,4.1995,160.9
670.3,4.1995,161
670.3,4.1995,161
670.3,4.1995,161
670.3,4.1995,161
670.3,4.1995,161
670.3,4.1995,161.1
670.3,4.1995,161.1
670.3,4.1995,161.1
670,4.1995,161.1
670,4.1995,161.1
670,4.1995,161.1
670,4.1995,161.2
669.6,4.1995,161.2
669.6,4.1995,161.2
669.6,4.1995,161.2
669.6,4.1995,161.2
669.2,4.1995,161.3
669.2,4.1995,161.3
669.2,4.1995,161.3
669.2,4.1995,161.3
669.2,4.1995,161.3
669.2,4.1995,161.3
669.2,4.1995,161.4
668.8,4.1995,161.4
668.8,4.1995,161.4
668.8,4.1995,161.4
668.8,4.1995,161.4
668.8,4.1995,161.5
668.8,4.1995,161.5
668.8,4.1995,161.5
668.8,4.1995,161.5
668.8,4.1995,161.5
668.8,4.1995,161.6
668.8,4.1995,161.6
668.1,4.1995,161.6
668.8,4.1995,161.6
668.1,4.1995,161.6
668.1,4.1995,161.6
668.1,4.1995,161.7
668.1,4.1995,161.7
668.1,4.1995,161.7
668.1,4.1995,161.7
668.1,4.1995,161.7
667.7,4.1995,161.8
667.7,4.1995,161.8
667.7,4.1995,161.8
667.7,4.1995,161.8
667.7,4.1995,161.8
667.4,4.1995,161.9
667.4,4.1995,161.9
667.4,4.1995,161.9
667.4,4.1995,161.9
667.4,4.1995,161.9
667,4.1995,161.9
667,4.1995,162
667,4.1995,162
667,4.1995,162
667,4.1995,162
666.6,4.1995,162
666.6,4.1995,162.1
666.6,4.1995,162.1
666.6,4.1995,162.1
666.6,4.1995,162.1
666.6,4.1995,162.1
666.2,4.1995,162.1
666.2,4.1995,162.2
666.2,4.1995,162.2
666.2,4.1995,162.2
666.2,4.1995,162.2
666.2,4.1995,162.2
665.9,4.1995,162.3
665.9,4.1995,162.3
665.9,4.1995,162.3
665.9,4.1995,162.3
665.9,4.1995,162.3
665.5,4.1995,162.3
665.5,4.1995,162.4
665.5,4.1995,162.4
665.5,4.1995,162.4
665.5,4.1995,162.4
665.5,4.1995,162.4
665.5,4.1995,162.5
665.1,4.1995,162.5
665.1,4.1995,162.5
665.1,4.1995,162.5
665.1,4.1995,162.5
665.1,4.1995,162.6
665.1,4.1995,162.6
665.1,4.1995,162.6
665.1,4.1995,162.6
664.8,4.1995,162.6
664.8,4.1995,162.6
664.8,4.1995,162.7
664.8,4.1995,162.7
664.8,4.1995,162.7
664.4,4.1995,162.7
664.4,4.1995,162.7
664.4,4.1995,162.8
664.4,4.1995,162.8
664.4,4.1995,162.8
664.4,4.1995,162.8
663.6,4.1995,162.8
663.6,4.1995,162.8
663.6,4.1995,162.9
663.6,4.1995,162.9
663.6,4.1995,162.9
663.3,4.1995,162.9
663.3,4.1995,162.9
663.3,4.1995,163
663.3,4.1995,163
663.3,4.1995,163
663.3,4.1995,163
663.3,4.1995,163
663.3,4.1995,163.1
662.9,4.1995,163.1
662.9,4.1995,163.1
662.9,4.1995,163.1
662.9,4.1995,163.1
662.9,4.1995,163.1
662.9,4.1995,163.2
662.9,4.1995,163.2
662.9,4.1995,163.2
662.5,4.1995,163.2
662.5,4.1995,163.2
662.5,4.1995,163.3
662.5,4.1995,163.3
662.5,4.1995,163.3
662.2,4.1995,163.3
662.2,4.1995,163.3
662.2,4.1995,163.3
662.2,4.1995,163.4
662.2,4.1995,163.4
662.2,4.1995,163.4
661.8,4.1995,163.4
661.8,4.1995,163.4
661.8,4.1995,163.5
661.8,4.1995,163.5
661.8,4.1995,163.5
661.8,4.1995,163.5
661.8,4.1995,163.5
661.8,4.1995,163.5
661.8,4.1995,163.6
661.4,4.1995,163.6
661.4,4.1995,163.6
661.4,4.1995,163.6
661.4,4.1995,163.6
661.4,4.1995,163.7
661.4,4.1995,163.7
661.4,4.1995,163.7
661,4.1995,163.7
661,4.1995,163.7
661,4.1995,163.7
661,4.1995,163.8
661,4.1995,163.8
661,4.1995,163.8
660.7,4.1995,163.8
660.7,4.1995,163.8
660.7,4.1995,163.9
660.7,4.1995,163.9
660.7,4.1995,163.9
660.3,4.1995,163.9
660.3,4.1995,163.9
660.3,4.1995,164
660.3,4.1995,164
660.3,4.1995,164
660.3,4.1995,164
660.3,4.1995,164
659.5,4.1995,164
659.5,4.1995,164.1
659.5,4.1995,164.1
659.5,4.1995,164.1
659.5,4.1995,164.1
659.5,4.1995,164.1
659.5,4.1995,164.2
659.5,4.1995,164.2
659.5,4.1995,164.2
659.2,4.1995,164.2
659.2,4.1995,164.2
659.2,4.1995,164.2
659.2,4.1995,164.3
659.2,4.1995,164.3
659.2,4.1995,164.3
658.8,4.1995,164.3
658.8,4.1995,164.3
658.8,4.1995,164.4
658.8,4.1995,164.4
658.8,4.1995,164.4
658.8,4.1995,164.4
658.8,4.1995,164.4
658.4,4.1995,164.4
658.4,4.1995,164.5
658.4,4.1995,164.5
658.4,4.1995,164.5
658.4,4.1995,164.5
658.4,4.1995,164.5
658.4,4.1995,164.6
658.1,4.1995,164.6
658.1,4.1995,164.6
658.1,4.1995,164.6
658.1,4.1995,164.6
658.1,4.1995,164.6
657.7,4.1995,164.7
657.7,4.1995,164.7
657.7,4.1995,164.7
657.7,4.1995,164.7
657.7,4.1995,164.7
657.3,4.1995,164.8
657.3,4.1995,164.8
657.3,4.1995,164.8
657.3,4.1995,164.8
657.3,4.1995,164.8
657.3,4.1995,164.8
657.3,4.1995,164.9
656.9,4.1995,164.9
656.9,4.1995,164.9
656.9,4.1995,164.9
656.9,4.1995,164.9
656.9,4.1995,165
656.6,4.1995,165
656.6,4.1995,165
656.6,4.1995,165
656.6,4.1995,165
656.6,4.1995,165
656.6,4.1995,165.1
656.6,4.1995,165.1
656.2,4.1995,165.1
656.2,4.1995,165.1
656.2,4.1995,165.1
656.2,4.1995,165.2
655.8,4.1995,165.2
655.8,4.1995,165.2
655.8,4.1995,165.2
655.8,4.1995,165.2
655.8,4.1995,165.2
655.8,4.1995,165.3
655.8,4.1995,165.3
655.1,4.1995,165.3
655.1,4.1995,165.3
655.1,4.1995,165.3
655.1,4.1995,165.4
655.1,4.1995,165.4
654.7,4.1995,165.4
654.7,4.1995,165.4
654.7,4.1995,165.4
654.7,4.1995,165.4
654.7,4.1995,165.5
654.7,4.1995,165.5
654.3,4.1995,165.5
654.3,4.1995,165.5
654.3,4.1995,165.5
654.3,4.1995,165.6
654.3,4.1995,165.6
654.3,4.1995,165.6
654,4.1995,165.6
654,4.1995,165.6
654,4.1995,165.6
654,4.1995,165.7
654,4.1995,165.7
654,4.1995,165.7
654,4.1995,165.7
653.6,4.1995,165.7
653.6,4.1995,165.8
653.6,4.1995,165.8
653.6,4.1995,165.8
653.6,4.1995,165.8
653.6,4.1995,165.8
653.6,4.1995,165.8
653.2,4.1995,165.9
653.2,4.1995,165.9
653.2,4.1995,165.9
653.2,4.1995,165.9
653.2,4.1995,165.9
652.9,4.1995,166
652.9,4.1995,166
652.9,4.1995,166
652.9,4.1995,166
652.9,4.1995,166
652.5,4.1995,166
652.5,4.1995,166.1
652.5,4.1995,166.1
652.5,4.1995,166.1
652.5,4.1995,166.1
652.1,4.1995,166.1
652.1,4.1995,166.2
652.1,4.1995,166.2
652.1,4.1995,166.2
652.1,4.1995,166.2
652.1,4.1995,166.2
652.1,4.1995,166.2
652.1,4.1995,166.3
651.7,4.1995,166.3
651.7,4.1995,166.3
651.7,4.1995,166.3
651.7,4.1995,166.3
651.7,4.1995,166.4
651.7,4.1995,166.4
651,4.1995,166.4
651,4.1995,166.4
651,4.1995,166.4
651,4.1995,166.4
651,4.1995,166.5
651,4.1995,166.5
651,4.1995,166.5
650.6,4.1995,166.5
650.6,4.1995,166.5
650.6,4.1995,166.6
650.6,4.1995,166.6
650.6,4.1995,166.6
650.2,4.1995,166.6
650.2,4.1995,166.6
650.2,4.1995,166.6
650.2,4.1995,166.7
650.2,4.1995,166.7
650.2,4.1995,166.7
650.2,4.1995,166.7
650.2,4.1995,166.7
649.9,4.1995,166.8
649.9,4.1995,166.8
649.9,4.1995,166.8
649.9,4.1995,166.8
649.9,4.1995,166.8
649.9,4.1995,166.8
649.9,4.1995,166.9
649.9,4.1995,166.9
649.9,4.1995,166.9
649.5,4.1995,166.9
649.5,4.1995,166.9
649.5,4.1995,166.9
649.5,4.1995,167
649.5,4.1995,167
649.1,4.1995,167
649.1,4.1995,167
649.1,4.1995,167
649.1,4.1995,167.1
649.1,4.1995,167.1
649.1,4.1995,167.1
649.1,4.1995,167.1
649.1,4.1995,167.1
648.8,4.1995,167.1
648.8,4.1995,167.2
648.8,4.1995,167.2
648.8,4.1995,167.2
648.8,4.1995,167.2
648.8,4.1995,167.2
648.4,4.1995,167.3
648.4,4.1995,167.3
648.4,4.1995,167.3
648.4,4.1995,167.3
648.4,4.1995,167.3
648,4.1995,167.3
648,4.1995,167.4
648,4.1995,167.4
648,4.1995,167.4
648,4.1995,167.4
648,4.1995,167.4
648,4.1995,167.5
647.6,4.1995,167.5
647.6,4.1995,167.5
647.6,4.1995,167.5
647.6,4.1995,167.5
647.6,4.1995,167.5
647.6,4.1995,167.6
647.3,4.1995,167.6
647.3,4.1995,167.6
647.3,4.1995,167.6
647.3,4.1995,167.6
647.3,4.1995,167.7
647.3,4.1995,167.7
646.5,4.1995,167.7
646.5,4.1995,167.7
646.5,4.1995,167.7
646.5,4.1995,167.7
646.5,4.1995,167.8
646.2,4.1995,167.8
646.2,4.1995,167.8
646.2,4.1995,167.8
646.2,4.1995,167.8
646.2,4.1995,167.8
645.8,4.1995,167.9
645.8,4.1995,167.9
645.8,4.1995,167.9
645.8,4.1995,167.9
645.8,4.1995,167.9
645.8,4.1995,168
645.8,4.1995,168
645.8,4.1995,168
645.4,4.1995,168
645.4,4.1995,168
645.4,4.1995,168
645.4,4.1995,168.1
645.4,4.1995,168.1
645.4,4.1995,168.1
645.4,4.1995,168.1
645,4.1995,168.1
645,4.1995,168.2
645,4.1995,168.2
645,4.1995,168.2
645,4.1995,168.2
645,4.1995,168.2
645,4.1995,168.2
644.7,4.1995,168.3
644.7,4.1995,168.3
644.7,4.1995,168.3
644.7,4.1995,168.3
644.7,4.1995,168.3
644.7,4.1995,168.4
644.7,4.1995,168.4
644.7,4.1995,168.4
644.7,4.1995,168.4
644.7,4.1995,168.4
644.3,4.1995,168.4
644.3,4.1995,168.5
644.3,4.1995,168.5
644.3,4.1995,168.5
644.3,4.1995,168.5
644.3,4.1995,168.5
643.9,4.1995,168.5
643.9,4.1995,168.6
643.9,4.1995,168.6
643.9,4.1995,168.6
643.9,4.1995,168.6
643.6,4.1995,168.6
643.6,4.1995,168.7
643.6,4.1995,168.7
643.6,4.1995,168.7
643.6,4.1995,168.7
643.2,4.1995,168.7
643.2,4.1995,168.7
643.2,4.1995,168.8
643.2,4.1995,168.8
643.2,4.1995,168.8
643.2,4.1995,168.8
643.2,4.1995,168.8
642.4,4.1995,168.9
642.4,4.1995,168.9
642.4,4.1995,168.9
642.4,4.1995,168.9
642.4,4.1995,168.9
642.4,4.1995,168.9
642.1,4.1995,169
642.1,4.1995,169
642.1,4.1995,169
642.1,4.1995,169
642.1,4.1995,169
642.1,4.1995,169
642.1,4.1995,169.1
641.7,4.1995,169.1
641.7,4.1995,169.1
641.7,4.1995,169.1
641.7,4.1995,169.1
641.7,4.1995,169.2
641.7,4.1995,169.2
641.7,4.1995,169.2
641.3,4.1995,169.2
641.3,4.1995,169.2
641.3,4.1995,169.2
641.3,4.1995,169.3
641.3,4.1995,169.3
641.3,4.1995,169.3
641.3,4.1995,169.3
641.3,4.1995,169.3
640.9,4.1995,169.3
640.9,4.1995,169.4
640.9,4.1995,169.4
640.9,4.1995,169.4
640.9,4.1995,169.4
640.6,4.1995,169.4
640.6,4.1995,169.5
640.6,4.1995,169.5
640.6,4.1995,169.5
640.6,4.1995,169.5
640.6,4.1995,169.5
640.6,4.1995,169.5
640.6,4.1995,169.6
640.2,4.1995,169.6
640.2,4.1995,169.6
640.2,4.1995,169.6
640.2,4.1995,169.6
640.2,4.1995,169.7
640.2,4.1995,169.7
640.2,4.1995,169.7
640.2,4.1995,169.7
639.8,4.1995,169.7
639.8,4.1995,169.7
639.8,4.1995,169.8
639.8,4.1995,169.8
639.5,4.1995,169.8
639.5,4.1995,169.8
639.5,4.1995,169.8
639.5,4.1995,169.8
639.5,4.1995,169.9
639.5,4.1995,169.9
639.5,4.1995,169.9
639.5,4.1995,169.9
639.5,4.1995,169.9
639.1,4.1995,170
639.1,4.1995,170
639.1,4.1995,170
639.1,4.1995,170
639.1,4.1995,170
639.1,4.1995,170
638.7,4.1995,170.1
638.7,4.1995,170.1
638.7,4.1995,170.1
638.7,4.1995,170.1
638.7,4.1995,170.1
638.7,4.1995,170.1
638.7,4.1995,170.2
638.7,4.1995,170.2
638,4.1995,170.2
638,4.1995,170.2
638,4.1995,170.2
638,4.1995,170.3
638,4.1995,170.3
638,4.1995,170.3
637.6,4.1995,170.3
637.6,4.1995,170.3
637.6,4.1995,170.3
637.6,4.1995,170.4
637.6,4.1995,170.4
637.2,4.1995,170.4
637.2,4.1995,170.4
637.2,4.1995,170.4
637.2,4.1995,170.5
637.2,4.1995,170.5
636.9,4.1995,170.5
637.2,4.1995,170.5
636.9,4.1995,170.5
636.9,4.1995,170.5
636.9,4.1995,170.6
636.9,4.1995,170.6
636.9,4.1995,170.6
636.5,4.1995,170.6
636.5,4.1995,170.6
636.5,4.1995,170.6
636.5,4.1995,170.7
636.5,4.1995,170.7
636.5,4.1995,170.7
636.5,4.1995,170.7
636.5,4.1995,170.7
636.1,4.1995,170.8
636.1,4.1995,170.8
636.1,4.1995,170.8
636.1,4.1995,170.8
636.1,4.1995,170.8
635.7,4.1995,170.8
635.7,4.1995,170.9
635.7,4.1995,170.9
635.7,4.1995,170.9
635.7,4.1995,170.9
635.7,4.1995,170.9
635.7,4.1995,170.9
635.4,4.1995,171
635.4,4.1995,171
635.4,4.1995,171
635.4,4.1995,171
635.4,4.1995,171
635.4,4.1995,171.1
635.4,4.1995,171.1
635.4,4.1995,171.1
635.4,4.1995,171.1
635,4.1995,171.1
635,4.1995,171.1
635,4.1995,171.2
635,4.1995,171.2
635,4.1995,171.2
635,4.1995,171.2
635,4.1995,171.2
635,4.1995,171.2
634.6,4.1995,171.3
634.6,4.1995,171.3
634.6,4.1995,171.3
634.6,4.1995,171.3
634.6,4.1995,171.3
634.6,4.1995,171.4
633.9,4.1995,171.4
633.9,4.1995,171.4
633.9,4.1995,171.4
633.9,4.1995,171.4
633.9,4.1995,171.4
633.5,4.1995,171.5
633.5,4.1995,171.5
633.5,4.1995,171.5
633.5,4.1995,171.5
633.5,4.1995,171.5
633.5,4.1995,171.5
633.5,4.1995,171.6
633.5,4.1995,171.6
633.1,4.1995,171.6
633.1,4.1995,171.6
633.1,4.1995,171.6
633.1,4.1995,171.6
633.1,4.1995,171.7
633.1,4.1995,171.7
633.1,4.1995,171.7
633.1,4.1995,171.7
633.1,4.1995,171.7
632.8,4.1995,171.8
632.8,4.1995,171.8
632.8,4.1995,171.8
632.8,4.1995,171.8
632.8,4.1995,171.8
632.8,4.1995,171.8
632.8,4.1995,171.9
632.8,4.1995,171.9
632.4,4.1995,171.9
632.4,4.1995,171.9
632.4,4.1995,171.9
632.4,4.1995,171.9
632.4,4.1995,172
632.4,4.1995,172
632.4,4.1995,172
632.4,4.1995,172
632,4.1995,172
632,4.1995,172.1
632,4.1995,172.1
632,4.1995,172.1
632,4.1995,172.1
631.6,4.1995,172.1
631.6,4.1995,172.1
631.6,4.1995,172.2
631.6,4.1995,172.2
631.6,4.1995,172.2
631.6,4.1995,172.2
631.6,4.1995,172.2
631.3,4.1995,172.2
631.3,4.1995,172.3
631.3,4.1995,172.3
631.3,4.1995,172.3
631.3,4.1995,172.3
631.3,4.1995,172.3
631.3,4.1995,172.4
630.9,4.1995,172.4
630.9,4.1995,172.4
630.9,4.1995,172.4
630.9,4.1995,172.4
630.9,4.1995,172.4
630.9,4.1995,172.5
630.9,4.1995,172.5
630.5,4.1995,172.5
630.5,4.1995,172.5
630.5,4.1995,172.5
630.5,4.1995,172.5
630.5,4.1995,172.6
630.5,4.1995,172.6
630.2,4.1995,172.6
630.2,4.1995,172.6
630.2,4.1995,172.6
630.2,4.1995,172.6
630.2,4.1995,172.7
630.2,4.1995,172.7
630.2,4.1995,172.7
630.2,4.1995,172.7
630.2,4.1995,172.7
629.4,4.1995,172.8
629.4,4.1995,172.8
629.4,4.1995,172.8
629.4,4.1995,172.8
629.4,4.1995,172.8
629.4,4.1995,172.8
629.4,4.1995,172.9
629.4,4.1995,172.9
629,4.1995,172.9
629,4.1995,172.9
629,4.1995,172.9
629,4.1995,172.9
629,4.1995,173
629,4.1995,173
628.7,4.1995,173
628.7,4.1995,173
628.7,4.1995,173
628.7,4.1995,173.1
628.7,4.1995,173.1
628.7,4.1995,173.1
628.7,4.1995,173.1
628.3,4.1995,173.1
628.3,4.1995,173.1
628.3,4.1995,173.2
628.3,4.1995,173.2
628.3,4.1995,173.2
628.3,4.1995,173.2
