Timestamp,Voltage1,Current,CurrentCapacity,TotalCapacity
7897396,6.96,696.0,0.11,1536.89
7897940,6.98,698.0,0.11,1536.99
7898484,6.98,698.0,0.11,1537.1
7899031,6.96,696.0,0.11,1537.21
7899581,6.96,696.0,0.11,1537.31
7900125,6.96,696.0,0.11,1537.42
7900668,6.98,698.0,0.11,1537.52
7901212,6.96,696.0,0.11,1537.63
7901756,6.98,698.0,0.11,1537.73
7902300,6.96,696.0,0.11,1537.84
7902844,6.96,696.0,0.11,1537.94
7903388,6.96,696.0,0.11,1538.05
7903932,6.98,698.0,0.11,1538.15
7904477,6.98,698.0,0.11,1538.26
7905027,6.96,696.0,0.11,1538.37
7905569,6.98,698.0,0.11,1538.47
7906116,6.96,696.0,0.11,1538.58
7906660,6.96,696.0,0.11,1538.68
7907205,6.96,696.0,0.11,1538.79
7907748,6.98,698.0,0.11,1538.89
7908292,6.96,696.0,0.11,1539.0
7908837,6.96,696.0,0.11,1539.1
7909381,6.96,696.0,0.11,1539.21
7909927,6.98,698.0,0.11,1539.31
7910471,6.96,696.0,0.11,1539.42
7911015,6.96,696.0,0.11,1539.53
7911562,6.96,696.0,0.11,1539.63
7912105,6.98,698.0,0.11,1539.74
7912652,6.98,698.0,0.11,1539.84
7913197,6.96,696.0,0.11,1539.95
7913741,6.96,696.0,0.11,1540.05
7914286,6.98,698.0,0.11,1540.16
7914831,6.96,696.0,0.11,1540.26
7915375,6.96,696.0,0.11,1540.37
7915919,6.98,698.0,0.11,1540.47
7916463,6.98,698.0,0.11,1540.58
7917006,6.96,696.0,0.1,1540.68
7917551,6.96,696.0,0.11,1540.79
7918098,6.96,696.0,0.11,1540.9
7918645,6.96,696.0,0.11,1541.0
7919188,6.96,696.0,0.1,1541.11
7919735,6.96,696.0,0.11,1541.21
7920279,6.96,696.0,0.11,1541.32
7920823,6.96,696.0,0.11,1541.42
7921367,6.98,698.0,0.11,1541.53
7921910,6.96,696.0,0.1,1541.63
7922454,6.98,698.0,0.11,1541.74
7922999,6.98,698.0,0.11,1541.84
7923543,6.98,698.0,0.11,1541.95
7924089,6.98,698.0,0.11,1542.06
7924636,6.96,696.0,0.11,1542.16
7925183,6.98,698.0,0.11,1542.27
7925727,6.96,696.0,0.11,1542.37
7926270,6.98,698.0,0.11,1542.48
7926814,6.96,696.0,0.11,1542.58
7927358,6.96,696.0,0.11,1542.69
7927902,6.96,696.0,0.11,1542.79
7928446,6.98,698.0,0.11,1542.9
7928990,6.96,696.0,0.11,1543.0
7929536,6.98,698.0,0.11,1543.11
7930080,6.98,698.0,0.11,1543.22
7930626,6.98,698.0,0.11,1543.32
7931172,6.96,696.0,0.11,1543.43
7931717,6.98,698.0,0.11,1543.53
7932261,6.96,696.0,0.11,1543.64
7932805,6.96,696.0,0.11,1543.74
7933349,6.98,698.0,0.11,1543.85
7933893,6.96,696.0,0.11,1543.95
7934438,6.96,696.0,0.11,1544.06
7934985,6.96,696.0,0.11,1544.16
7935527,6.98,698.0,0.11,1544.27
7936072,6.96,696.0,0.11,1544.38
7936616,6.98,698.0,0.11,1544.48
7937163,6.98,698.0,0.11,1544.59
7937710,6.96,696.0,0.11,1544.69
7938253,6.96,696.0,0.1,1544.8
7938797,6.98,698.0,0.11,1544.9
7939342,6.98,698.0,0.11,1545.01
7939889,6.96,696.0,0.11,1545.11
7940432,6.98,698.0,0.11,1545.22
7940976,6.98,698.0,0.11,1545.33
7941520,6.98,698.0,0.11,1545.43
7942064,6.98,698.0,0.11,1545.54
7942607,6.98,698.0,0.11,1545.64
7943154,6.96,696.0,0.11,1545.75
7943699,6.96,696.0,0.11,1545.85
7944246,6.98,698.0,0.11,1545.96
7944794,6.96,696.0,0.11,1546.06
7945337,6.98,698.0,0.11,1546.17
7945881,6.96,696.0,0.11,1546.28
7946425,6.96,696.0,0.11,1546.38
7946969,6.96,696.0,0.11,1546.49
7947512,6.96,696.0,0.1,1546.59
7948056,6.96,696.0,0.11,1546.7
7948601,6.96,696.0,0.11,1546.8
7949145,6.98,698.0,0.11,1546.91
7949694,6.98,698.0,0.11,1547.01
7950241,6.96,696.0,0.11,1547.12
7950785,6.98,698.0,0.11,1547.22
7951329,6.98,698.0,0.11,1547.33
7951873,6.98,698.0,0.11,1547.44
7952416,6.98,698.0,0.11,1547.54
7952960,6.98,698.0,0.11,1547.65
7953505,6.96,696.0,0.11,1547.75
7954049,6.96,696.0,0.11,1547.86
7954593,6.98,698.0,0.11,1547.96
7955140,6.96,696.0,0.11,1548.07
7955683,6.98,698.0,0.11,1548.17
7956225,6.96,696.0,0.1,1548.28
7956771,6.96,696.0,0.11,1548.38
7957315,6.96,696.0,0.11,1548.49
7957859,6.98,698.0,0.11,1548.59
7958404,6.98,698.0,0.11,1548.7
7958947,6.96,696.0,0.1,1548.8
7959491,6.98,698.0,0.11,1548.91
7960039,6.98,698.0,0.11,1549.02
7960582,6.98,698.0,0.11,1549.12
7961125,6.96,696.0,0.1,1549.23
7961670,6.98,698.0,0.11,1549.33
7962216,6.96,696.0,0.11,1549.44
7962761,6.96,696.0,0.11,1549.54
7963308,6.96,696.0,0.11,1549.65
7963851,6.98,698.0,0.11,1549.75
7964396,6.96,696.0,0.11,1549.86
7964943,6.98,698.0,0.11,1549.97
7965487,6.96,696.0,0.11,1550.07
7966030,6.96,696.0,0.1,1550.18
7966574,6.96,696.0,0.11,1550.28
7967118,6.96,696.0,0.11,1550.39
7967662,6.96,696.0,0.11,1550.49
7968205,6.96,696.0,0.1,1550.6
7968752,6.96,696.0,0.11,1550.7
7969300,6.96,696.0,0.11,1550.81
7969847,6.98,698.0,0.11,1550.91
7970391,6.98,698.0,0.11,1551.02
7970934,6.96,696.0,0.1,1551.12
7971478,6.96,696.0,0.11,1551.23
7972022,6.96,696.0,0.11,1551.33
7972566,6.96,696.0,0.11,1551.44
7973109,6.96,696.0,0.1,1551.54
7973654,6.96,696.0,0.11,1551.65
7974198,6.96,696.0,0.11,1551.76
7974746,6.96,696.0,0.11,1551.86
7975292,6.98,698.0,0.11,1551.97
7975838,6.98,698.0,0.11,1552.07
7976382,6.96,696.0,0.11,1552.18
7976927,6.96,696.0,0.11,1552.28
7977470,6.98,698.0,0.11,1552.39
7978014,6.96,696.0,0.11,1552.49
7978558,6.96,696.0,0.11,1552.6
7979103,6.98,698.0,0.11,1552.7
7979646,6.98,698.0,0.11,1552.81
7980193,6.96,696.0,0.11,1552.92
7980737,6.96,696.0,0.11,1553.02
7981284,6.98,698.0,0.11,1553.13
7981828,6.96,696.0,0.11,1553.23
7982374,6.96,696.0,0.11,1553.34
7982918,6.98,698.0,0.11,1553.44
7983463,6.96,696.0,0.11,1553.55
7984007,6.98,698.0,0.11,1553.65
7984550,6.96,696.0,0.1,1553.76
7985098,6.96,696.0,0.11,1553.87
7985641,6.98,698.0,0.11,1553.97
7986185,6.98,698.0,0.11,1554.08
7986728,6.98,698.0,0.11,1554.18
7987272,6.96,696.0,0.11,1554.29
7987820,6.98,698.0,0.11,1554.39
7988367,6.98,698.0,0.11,1554.5
7988911,6.96,696.0,0.11,1554.6
7989455,6.96,696.0,0.11,1554.71
7990002,6.98,698.0,0.11,1554.82
7990546,6.98,698.0,0.11,1554.92
7991090,6.96,696.0,0.11,1555.03
7991633,6.96,696.0,0.1,1555.13
7992177,6.96,696.0,0.11,1555.24
7992721,6.96,696.0,0.11,1555.34
7993265,6.96,696.0,0.11,1555.45
7993811,6.96,696.0,0.11,1555.55
7994356,6.98,698.0,0.11,1555.66
7994906,6.96,696.0,0.11,1555.76
7995450,6.98,698.0,0.11,1555.87
7995994,6.98,698.0,0.11,1555.97
7996537,6.96,696.0,0.1,1556.08
7997081,6.98,698.0,0.11,1556.19
7997625,6.96,696.0,0.11,1556.29
7998169,6.96,696.0,0.11,1556.4
7998712,6.96,696.0,0.1,1556.5
7999257,6.96,696.0,0.11,1556.61
7999801,6.98,698.0,0.11,1556.71
8000352,6.98,698.0,0.11,1556.82
8000898,6.96,696.0,0.11,1556.92
8001441,6.96,696.0,0.1,1557.03
8001985,6.96,696.0,0.11,1557.13
8002529,6.96,696.0,0.11,1557.24
8003073,6.98,698.0,0.11,1557.34
8003617,6.96,696.0,0.11,1557.45
8004161,6.98,698.0,0.11,1557.56
8004706,6.96,696.0,0.11,1557.66
8005254,6.96,696.0,0.11,1557.77
8005796,6.96,696.0,0.1,1557.87
8006340,6.98,698.0,0.11,1557.98
8006887,6.96,696.0,0.11,1558.08
8007434,6.98,698.0,0.11,1558.19
8007977,6.98,698.0,0.11,1558.29
8008522,6.96,696.0,0.11,1558.4
8009066,6.96,696.0,0.11,1558.5
8009610,6.98,698.0,0.11,1558.61
8010158,6.98,698.0,0.11,1558.72
8010701,6.98,698.0,0.11,1558.82
8011244,6.96,696.0,0.1,1558.93
8011789,6.98,698.0,0.11,1559.03
8012333,6.98,698.0,0.11,1559.14
8012879,6.96,696.0,0.11,1559.24
8013423,6.96,696.0,0.11,1559.35
8013970,6.98,698.0,0.11,1559.45
8014515,6.96,696.0,0.11,1559.56
8015062,6.96,696.0,0.11,1559.67
8015605,6.98,698.0,0.11,1559.77
8016149,6.96,696.0,0.11,1559.88
8016693,6.98,698.0,0.11,1559.98
8017236,6.98,698.0,0.11,1560.09
8017780,6.96,696.0,0.11,1560.19
8018324,6.96,696.0,0.11,1560.3
8018868,6.96,696.0,0.11,1560.4
8019416,6.98,698.0,0.11,1560.51
8019965,6.96,696.0,0.11,1560.61
8020508,6.98,698.0,0.11,1560.72
8021053,6.96,696.0,0.11,1560.83
8021596,6.96,696.0,0.1,1560.93
8022139,6.96,696.0,0.1,1561.04
8022684,6.96,696.0,0.11,1561.14
8023228,6.98,698.0,0.11,1561.25
8023772,6.96,696.0,0.11,1561.35
8024316,6.96,696.0,0.11,1561.46
8024860,6.96,696.0,0.11,1561.56
8025407,6.98,698.0,0.11,1561.67
8025949,6.98,698.0,0.11,1561.77
8026494,6.98,698.0,0.11,1561.88
8027039,6.98,698.0,0.11,1561.98
8027583,6.96,696.0,0.11,1562.09
8028127,6.98,698.0,0.11,1562.19
8028670,6.98,698.0,0.11,1562.3
8029215,6.98,698.0,0.11,1562.41
8029759,6.96,696.0,0.11,1562.51
8030304,6.98,698.0,0.11,1562.62
8030850,6.96,696.0,0.11,1562.72
8031393,6.98,698.0,0.11,1562.83
8031940,6.96,696.0,0.11,1562.93
8032484,6.96,696.0,0.11,1563.04
8033031,6.98,698.0,0.11,1563.14
8033574,6.96,696.0,0.1,1563.25
8034119,6.96,696.0,0.11,1563.35
8034663,6.96,696.0,0.11,1563.46
8035208,6.96,696.0,0.11,1563.57
8035755,6.96,696.0,0.11,1563.67
8036298,6.93,693.0,0.1,1563.78
8036842,6.98,698.0,0.11,1563.88
8037386,6.98,698.0,0.11,1563.99
8037929,6.96,696.0,0.1,1564.09
8038476,6.96,696.0,0.11,1564.2
8039023,6.98,698.0,0.11,1564.3
8039568,6.98,698.0,0.11,1564.41
8040112,6.96,696.0,0.11,1564.51
8040658,6.96,696.0,0.11,1564.62
8041202,6.98,698.0,0.11,1564.73
8041746,6.98,698.0,0.11,1564.83
8042290,6.96,696.0,0.11,1564.94
8042833,6.96,696.0,0.1,1565.04
8043377,6.98,698.0,0.11,1565.15
8043921,6.98,698.0,0.11,1565.25
8044469,6.96,696.0,0.11,1565.36
8045012,6.96,696.0,0.1,1565.46
8045562,6.96,696.0,0.11,1565.57
8046106,6.98,698.0,0.11,1565.67
8046650,6.98,698.0,0.11,1565.78
8047194,6.98,698.0,0.11,1565.89
8047737,6.98,698.0,0.11,1565.99
8048281,6.96,696.0,0.11,1566.1
8048825,6.98,698.0,0.11,1566.2
8049370,6.96,696.0,0.11,1566.31
8049913,6.98,698.0,0.11,1566.41
8050457,6.96,696.0,0.11,1566.52
8051007,6.96,696.0,0.11,1566.62
8051551,6.98,698.0,0.11,1566.73
8052098,6.96,696.0,0.11,1566.83
8052641,6.96,696.0,0.1,1566.94
8053185,6.98,698.0,0.11,1567.05
8053730,6.96,696.0,0.11,1567.15
8054274,6.96,696.0,0.11,1567.26
8054817,6.96,696.0,0.1,1567.36
8055362,6.98,698.0,0.11,1567.47
8055909,6.96,696.0,0.11,1567.57
8056453,6.98,698.0,0.11,1567.68
8056996,7.01,701.0,0.11,1567.78
8057542,6.98,698.0,0.11,1567.89
8058089,6.96,696.0,0.11,1567.99
8058634,6.98,698.0,0.11,1568.1
8059177,6.96,696.0,0.1,1568.21
8059721,6.96,696.0,0.11,1568.31
8060266,6.96,696.0,0.11,1568.42
8060813,6.96,696.0,0.11,1568.52
8061357,6.96,696.0,0.11,1568.63
8061900,6.96,696.0,0.1,1568.73
8062444,6.96,696.0,0.11,1568.84
8062988,6.96,696.0,0.11,1568.94
8063535,6.98,698.0,0.11,1569.05
8064078,6.96,696.0,0.1,1569.15
8064626,6.96,696.0,0.11,1569.26
8065170,6.96,696.0,0.11,1569.36
8065718,6.98,698.0,0.11,1569.47
8066262,6.96,696.0,0.11,1569.58
8066805,6.96,696.0,0.1,1569.68
8067349,6.96,696.0,0.11,1569.79
8067893,6.98,698.0,0.11,1569.89
8068436,6.96,696.0,0.1,1570.0
8068980,6.98,698.0,0.11,1570.1
8069525,6.96,696.0,0.11,1570.21
8070072,6.98,698.0,0.11,1570.31
8070622,6.96,696.0,0.11,1570.42
8071165,6.96,696.0,0.1,1570.52
8071709,6.96,696.0,0.11,1570.63
8072253,6.96,696.0,0.11,1570.74
8072797,6.98,698.0,0.11,1570.84
8073340,6.98,698.0,0.11,1570.95
8073884,6.96,696.0,0.11,1571.05
8074429,6.98,698.0,0.11,1571.16
8074973,6.96,696.0,0.11,1571.26
8075517,6.96,696.0,0.11,1571.37
8076064,6.98,698.0,0.11,1571.47
8076610,6.98,698.0,0.11,1571.58
8077157,6.98,698.0,0.11,1571.69
8077701,6.96,696.0,0.11,1571.79
8078245,6.96,696.0,0.11,1571.9
8078789,6.96,696.0,0.11,1572.0
8079333,6.98,698.0,0.11,1572.11
8079878,6.96,696.0,0.11,1572.21
8080421,6.98,698.0,0.11,1572.32
8080968,6.98,698.0,0.11,1572.42
8081512,6.98,698.0,0.11,1572.53
8082056,6.96,696.0,0.11,1572.63
8082603,6.96,696.0,0.11,1572.74
8083146,6.96,696.0,0.1,1572.84
8083693,6.96,696.0,0.11,1572.95
8084237,6.96,696.0,0.11,1573.06
8084782,6.96,696.0,0.11,1573.16
8085325,6.98,698.0,0.11,1573.27
8085872,6.98,698.0,0.11,1573.37
8086416,6.98,698.0,0.11,1573.48
8086960,6.96,696.0,0.11,1573.58
8087503,6.98,698.0,0.11,1573.69
8088047,6.96,696.0,0.11,1573.79
8088591,6.96,696.0,0.11,1573.9
8089138,6.96,696.0,0.11,1574.0
8089686,6.96,696.0,0.11,1574.11
8090229,6.96,696.0,0.1,1574.21
8090776,6.96,696.0,0.11,1574.32
8091320,6.98,698.0,0.11,1574.43
8091864,6.98,698.0,0.11,1574.53
8092407,6.98,698.0,0.11,1574.64
8092951,6.96,696.0,0.11,1574.74
8093496,6.98,698.0,0.11,1574.85
8094040,6.98,698.0,0.11,1574.95
8094583,6.98,698.0,0.11,1575.06
8095128,6.96,696.0,0.11,1575.16
8095669,6.98,698.0,0.1,1575.27
8096220,6.96,696.0,0.11,1575.38
8096762,6.98,698.0,0.11,1575.48
8097306,6.96,696.0,0.11,1575.59
8097851,6.96,696.0,0.11,1575.69
8098395,6.98,698.0,0.11,1575.8
8098938,6.98,698.0,0.11,1575.9
8099482,6.96,696.0,0.11,1576.01
8100027,6.98,698.0,0.11,1576.11
8100571,6.96,696.0,0.11,1576.22
8101117,6.96,696.0,0.11,1576.32
8101664,6.96,696.0,0.11,1576.43
8102208,6.96,696.0,0.11,1576.53
8102755,6.96,696.0,0.11,1576.64
8103299,6.96,696.0,0.11,1576.74
8103842,6.96,696.0,0.1,1576.85
8104387,6.98,698.0,0.11,1576.96
8104931,6.98,698.0,0.11,1577.06
8105475,6.96,696.0,0.11,1577.17
8106022,6.96,696.0,0.11,1577.27
8106565,6.96,696.0,0.1,1577.38
8107109,6.96,696.0,0.11,1577.48
8107653,6.98,698.0,0.11,1577.59
8108199,6.96,696.0,0.11,1577.69
8108747,6.96,696.0,0.11,1577.8
8109291,6.96,696.0,0.11,1577.9
8109835,6.98,698.0,0.11,1578.01
8110380,6.98,698.0,0.11,1578.12
8110926,6.98,698.0,0.11,1578.22
8111470,6.98,698.0,0.11,1578.33
8112014,6.96,696.0,0.11,1578.43
8112558,6.96,696.0,0.11,1578.54
8113101,6.98,698.0,0.11,1578.64
8113645,6.96,696.0,0.11,1578.75
8114192,6.98,698.0,0.11,1578.85
8114736,6.96,696.0,0.11,1578.96
8115283,6.96,696.0,0.11,1579.06
8115830,6.98,698.0,0.11,1579.17
8116374,6.98,698.0,0.11,1579.28
8116918,6.96,696.0,0.11,1579.38
8117462,6.96,696.0,0.11,1579.49
8118005,6.96,696.0,0.1,1579.59
8118549,6.96,696.0,0.11,1579.7
8119093,6.96,696.0,0.11,1579.8
